"","N1_1","N2_1","N3_1","N4_1","N5_1","N6_1","N1_2","N2_2","N3_2","N4_2","N5_2","N6_2"
"Q9NQP4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQS3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQS7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQT4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQT5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NR30",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NR33",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NR50",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NR82",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRA8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRD1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRD5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRF9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRG0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRI5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRL2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NRM7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRR4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRR6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NRX2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NS62",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NS68",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NS69",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NS73",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NSA1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NSA3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NSC5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NSN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NSP4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NTI5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NTJ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUG6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUL5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUL7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUP1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUP9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NUS5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUV7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUW8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NUX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NV31",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NV56",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NV70",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NV88",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVA2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NVC6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVD7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NVH1",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NVH2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVI1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVM4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVP2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVR2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVR5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVS2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NVX0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NW13",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NW38",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NW64",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWA0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWB7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWQ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWR8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWU2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWU5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWZ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NWZ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX02",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX08",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX09",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX14",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NX20",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX24",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX58",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NX63",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NX70",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXB0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXC5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXF1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXR7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXR8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NXX6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NY11",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NY12",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NY27",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NY61",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYB0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYJ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYK5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYL2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYP9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYV4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYV6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NYY8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZ08",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NZ42",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZA1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZE8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZI8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZJ0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZL9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NZL9-",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZS9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZU0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9NZV8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZW5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NZZ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P000",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P013",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P015",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P086",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0J0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P0J6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0J7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0K1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0L0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P0M9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0N9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0R6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0S2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0U1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0U4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0W2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0W5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P0W8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P1Q0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P202",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P253",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P260",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P278",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P287",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2A4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2G9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2H3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2I0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2J3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2J5",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P2K1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2K3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2K6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2L0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2N6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2N7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2R7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9P2W1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2W3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2X0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9P2Y5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBB5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBB9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBC0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBC3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBD5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBE0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBE8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBF6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBI1",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBI6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBK2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBK5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBL3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBN4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBN7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBP0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBP5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBQ0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBQ5",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBS5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBT2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBT6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBT7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBU6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBU7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBU8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBU9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBV2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBV8",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UBW7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBW8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBX0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UBZ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UDW3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UDY8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UER7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UEU0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UEW8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UFD9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UFF9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UG01",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UG63",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UGI9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UGJ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UGL1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UGM1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UH77",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHA3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHA4",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UHB7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHD2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHD8",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UHD9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHG0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHI5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHI6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHV2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHV7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UHV9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UHX1",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UI09",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UI10",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UI95",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UID3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIF9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIG0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UII2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIM3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIS9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIV1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UIW2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJ41",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJ55",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJ90",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJA3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJC3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJF2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJU2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJW3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJX2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJX3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJX4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJX6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UJY1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK08",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK17",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK41",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK45",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK53",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK61",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UK96",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKA9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKF6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UKG1",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UKL0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKM9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UKN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKT7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKT8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKU7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UKV3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKV5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKV8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UKZ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UL03",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UL15",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UL33",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UL45",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UL46",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UL63",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULD4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULG1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULH1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULI3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULK2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULK4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULK5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULM3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULM6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULR0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULV0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULV1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULX6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULY5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULZ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9ULZ3",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UM13",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UM82",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UMN6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UMR3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UMS4",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UMX0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UMX1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UN86",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UNE7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UNH7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UNL4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UNM6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UNP9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UNS2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9UP83",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPM8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPN4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPN6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPN7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPN9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPS6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPT5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPT9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPV0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPY3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPY6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UPZ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQ35",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQ53",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQ84",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQ90",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQB3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQE7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQF2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQL6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQM7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9UQN3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y224",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y230",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y232",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y239",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y248",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y253",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y262",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y265",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y274",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y275",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y283",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y291",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y294",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y296",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y297",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2A7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2D2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2G2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2I7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2J2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2J4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2L1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2L5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2M5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2Q5",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2Q9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2R0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2R5",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2R9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2S0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2T2",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2U8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2V7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2W1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2W2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2X0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2X3",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y2X7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y2X9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y316",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y333",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y366",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y375",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y376",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y383",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y385",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y399",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3B2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3B4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3B7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3C0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3C4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3C5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3C6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3C7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3D0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3D3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3D5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3D6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3D9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3E7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3F4",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3I0",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y3R0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3U8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3Y2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y448",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y478",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y490",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y496",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4A5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4B6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4D7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4E1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4I1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4J8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4K3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4W2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4W6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y4Y9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y4Z0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y512",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y547",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y570",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y576",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y580",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y587",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5A7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5B0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5B6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y5B9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5J7",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y5K6",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y5L4",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y5N6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5P8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5Q8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5Q9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5R8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y5S9",1,1,1,1,1,1,1,1,1,1,1,1
"Q9Y5Z7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y605",0,0,0,0,0,0,0,0,0,0,0,0
